accession,organism,replicon_type,window_length,orbit_size,max_orbit,orbit_ratio,is_palindrome,is_rc_fixed
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_021089875.1,Escherichia coli,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_030848285.1,Akkermansia muciniphila,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
GCF_001029835.1,Neisseria meningitidis M0579,unknown,1000,2000,2000,1.0,false,false
